id,imdb_id,popularity,budget,revenue,original_title,cast,homepage,director,tagline,keywords,overview,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
694,tt0081505,2.4320009999999996,19000000,44017374,The Shining,jack nicholson|shelley duvall|danny lloyd|scatman crothers|barry nelson,,stanley kubrick,A masterpiece of modern horror.,hotel|isolation|hotelier|colorado|maze,"Jack Torrance accepts a caretaker job at the Overlook Hotel, where he, along with his wife Wendy and their son Danny, must live isolated from the rest of the world for the winter. But they aren't prepared for the madness that lurks within.",144,horror|thriller,warner bros.|peregrine,5/22/80,1894,7.9,1980,50274698.3055045,116471589.37108201
813,tt0080339,1.636256,3500000,83453539,Airplane!,robert hays|julie hagerty|kareem abdul-jabbar|lloyd bridges|peter graves,,jim abrahams|david zucker|jerry zucker,"What's slower than a speeding bullet, and able to hit tall buildings at a single bound?",chicago|alcohol|cataclysm|guitar|medicine,"Still craving for the love of his life, ex-Air Force pilot Ted Striker follows Elaine onto the flight that she is working on as cabin crew. Elaine doesn't want to be with Ted anymore, but when the crew and passengers fall ill from food poisoning, Ted might be the only one who can save them.",88,comedy|romance,paramount pictures,7/2/80,618,7.0,1980,9261128.63522451,220821131.35535
525,tt0080455,1.607219,27000000,115229890,The Blues Brothers,dan aykroyd|john belushi|james brown|cab calloway|ray charles,,john landis,They'll never get caught. They're on a mission from God.,dancing|prison|chicago|country music|nun,"Jake Blues is just out of jail, and teams up with his brother, Elwood on a 'mission from God' to raise funds for the orphanage in which they grew up. The only thing they can do is do what they do best â€“ play music â€“ so they get their old band together and they're on their way, while getting in a bit of trouble here and there.",133,music|comedy|action|crime,universal pictures,6/17/80,614,7.3,1980,71442992.3288748,304902523.975077
5689,tt0080453,1.392663,4500000,58853106,The Blue Lagoon,brooke shields|christopher atkins|leo mckern|william daniels|jeffrey kleiser,,randal kleiser,A sensuous story of natural love.,sexual identity|shipwreck|lovers|stranded|marooned,"Two small children and a ship's cook survive a shipwreck and find safety on an idyllic tropical island. Soon, however, the cook dies and the young boy and girl are left on their own. Days become years and Emmeline (Brooke Shields) and Richard (Christopher Atkins) make a home for themselves surrounded by exotic creatures and nature's beauty. But will they ever see civilization again?",104,romance|adventure|drama,columbia pictures corporation,7/5/80,172,5.8,1980,11907165.3881458,155727481.499572
1578,tt0081398,1.328578,18000000,23000000,Raging Bull,robert de niro|joe pesci|cathy moriarty|frank vincent|nicholas colasanto,,martin scorsese,"An emotionally self-destructive boxer's journey through life, as the violence and temper that leads him to the top in the ring, destroys his life outside it.",transporter|jealousy|violent husband|paranoia|violence in family,"When Jake LaMotta steps into a boxing ring and obliterates his opponent, he's a prizefighter. But when he treats his family and friends the same way, he's a ticking time bomb, ready to go off at any moment. Though LaMotta wants his family's love, something always seems to come between them. Perhaps it's his violent bouts of paranoia and jealousy. This kind of rage helped make him a champ, but in real life, he winds up in the ring alone.",129,drama,united artists,11/14/80,437,7.4,1980,47628661.5525832,60858845.3171896
8536,tt0081573,1.285924,54000000,108185706,Superman II,gene hackman|christopher reeve|ned beatty|jackie cooper|sarah douglas,,richard lester,The Man of Steel meets his match!,saving the world|dc comics|sequel|superhero|based on comic book,"Three escaped criminals from the planet Krypton test the Man of Steel's mettle. Led by Gen. Zod, the Kryptonians take control of the White House and partner with Lex Luthor to destroy Superman and rule the world. But Superman, who attempts to make himself human in order to get closer to Lois, realizes he has a responsibility to save the planet.",127,action|adventure|fantasy|science fiction,warner bros.|dovemead films|film export a.g.,12/4/80,319,6.3,1980,142885984.657749,286263354.21673703
4488,tt0080761,1.24642,550000,59754601,Friday the 13th,betsy palmer|adrienne king|harry crosby|laurie bartram|jeannine taylor,,sean s. cunningham,"They were warned...They are doomed...And on Friday the 13th, nothing will save them.",drowning|lake|cabin|cult|revenge,Camp counselors are stalked and murdered by an unknown assailant while trying to reopen a summer camp that was the site of a child's drowning.,95,horror,paramount pictures|georgetown productions inc.|sean s. cunningham films,5/9/80,282,6.4,1980,1455320.21410671,158112870.402147
3604,tt0080745,0.9155479999999999,35000000,27107960,Flash Gordon,sam j. jones|melody anderson|max von sydow|chaim topol|ornella muti,,mike hodges,He'll save every one of us!,emperor|solar eclipse|prince|tv duel|fighter,"A football player and his friends travel to the planet Mongo and find themselves fighting the tyrant, Ming the Merciless, to save Earth.",111,science fiction,dino de laurentiis company|starling films,9/1/80,94,5.8,1980,92611286.35224509,71728658.4567202
1955,tt0080678,0.8148569999999989,5000000,26010864,The Elephant Man,anthony hopkins|john hurt|anne bancroft|john gielgud|wendy hiller,,david lynch,I am not an animal! I am a human being! I...am...a man!,exploitation|biography|hospital|curiosity|sideshow,"A Victorian surgeon rescues a heavily disfigured man being mistreated by his ""owner"" as a side-show freak. Behind his monstrous facade, there is revealed a person of great intelligence and sensitivity. Based on the true story  of Joseph Merrick (called John Merrick in the film), a severely deformed man in 19th century London.",124,drama|history,brooksfilms,10/3/80,329,7.6,1980,13230183.764606401,68825702.11923729
790,tt0080749,0.659181999999999,1000000,21378361,The Fog,adrienne barbeau|jamie lee curtis|janet leigh|john houseman|tom atkins,http://www.theofficialjohncarpenter.com/the-fog/,john carpenter,Lock your doors. Bolt your windows. There's something in THE FOG!,prophecy|sea|beach|gold|small town,"Strange things begin to occurs as a tiny California coastal town prepares to commemorate its centenary. Inanimate objects spring eerily to life; Rev. Malone stumbles upon a dark secret about the town's founding; radio announcer Stevie witnesses a mystical fire; and hitchhiker Elizabeth discovers the mutilated corpse of a fisherman. Then a mysterious iridescent fog descends upon the village, and more people start to die.",89,horror,avco embassy pictures|edi|debra hill productions,2/8/80,128,6.2,1980,2646036.75292129,56567928.92321911
11977,tt0080487,0.642289999999999,6000000,39846344,Caddyshack,chevy chase|rodney dangerfield|ted knight|michael o'keefe|bill murray,,harold ramis,The snobs against the slobs!,golf|underwear|sport|golf course|gopher,"At an exclusive country club, an ambitious young caddy, Danny Noonan, eagerly pursues a caddy scholarship in hopes of attending college and, in turn, avoiding a job at the lumber yard. In order to succeed, he must first win the favour of the elitist Judge Smails, and then the caddy golf tournament which Smails sponsors.",98,comedy,orion pictures,7/25/80,192,6.5,1980,15876220.517527698,105434890.693544
11033,tt0080661,0.5901270000000001,6500000,31899000,Dressed to Kill,michael caine|angie dickinson|nancy allen|keith gordon|dennis franz,,brian de palma,The Latest Fashion In Murder,transvestism|taxi|prostitute|subway|shower,"A mysterious, tall, blonde woman, wearing sunglasses murders one of a psychiatrist's patients, and now she's after the prostitute who witnessed it.",105,horror|mystery|thriller,filmways pictures|cinema 77 films,6/25/80,60,6.7,1980,17199238.8939883,84405926.3814362
14475,tt0081698,0.580747999999999,8000000,11715321,Used Cars,kurt russell|jack warden|frank mcrae|gerrit graham|deborah harmon,,robert zemeckis,"Like new, great looking and fully loaded with laughs.",senate|fight|salesman|theft|car,"When the owner of a struggling used car lot is killed, it's up to the lot's hot-shot salesman to save the property from falling into the hands of the owner's ruthless brother and used-car rival.",113,action|comedy,columbia pictures corporation,7/11/80,26,5.8,1980,21168294.0233703,30999169.9382706
11542,tt0080360,0.341183,15000000,19853892,Altered States,william hurt|blair brown|bob balaban|charles haid|thaao penghlis,,ken russell,When he heard his cry for help it wasn't human,male nudity|female nudity|based on novel|subconsciousness|nudity,"A research scientist (William Hurt) explores the boundaries and frontiers of consciousness. Using sensory deprivation and hallucinogenic mixtures from native American shamans, he explores these altered states of consciousness and finds that memory, time, and perhaps reality itself are states of mind.",102,mystery|drama|fantasy|science fiction|thriller,warner bros.,12/25/80,57,6.0,1980,39690551.2938193,52534127.9205299
2768,tt0080365,0.283507,4800000,22743674,American Gigolo,richard gere|lauren hutton|judith ransdell|hã©ctor elizondo|k callan,,paul schrader,His business is pleasure!,suspicion of murder|gigolo|callboy,"Julian makes a lucrative living as an escort to older women in the Los Angeles area. He begins a relationship with Michelle, a local politician's wife, without expecting any pay. One of his clients is murdered and Detective Sunday begins pumping him for details on his different clients, something he is reluctant to do considering the nature of his work. Julian begins to suspect he's being framed. Meanwhile Michelle begins to fall in love with him.",117,thriller|drama|crime|romance,paramount pictures,2/8/80,53,5.8,1980,12700976.4140221,60180597.3004603
23954,tt0080388,0.248142,7200000,12729678,Atlantic City,burt lancaster|susan sarandon|kate reid|michel piccoli|hollis mclaren,,louis malle,"She made him become what he always wanted to be - a lover, a hero, a rich man...and a killer!",female nudity|stabbed to death|atlantic city|mobster|gangster,"Lou (Burt Lancaster), a small time gangster who thinks he used to be something big, meets and falls for a sexy casino employee named Sally (Susan Sarandon). She needs his help realizing her dream of going to Monte Carlo, a symbol of the glamorous life that she has been looking for so desperately.",104,crime|drama|romance,paramount pictures|canadian film development corporation (cfdc)|famous players limited|selta films|international cinema corporation (icc),9/2/80,24,6.6,1980,19051464.6210332,33683195.8408535
11337,tt0081554,0.24792399999999998,10000000,10389003,Stardust Memories,woody allen|charlotte rampling|jessica harper|marie-christine barrault|tony roberts,,woody allen,,weekend|violinist|filmmaking|film industry,"While attending a retrospect of his work, a filmmaker recalls his life and his loves: the inspirations for his films.",89,comedy|drama|romance,united artists|rollins-joffe productions,9/26/80,41,6.3,1980,26460367.5292129,27489683.764209498
36599,tt0081383,0.192608,1000000,14796236,Prom Night,leslie nielsen|jamie lee curtis|casey stevens|anne-marie martin|antoinette bower,,paul lynch,If you're not back by midnight... you won't be coming home!,dancing|female nudity|sex|dance|nudity,"This slasher movie follows a relentless killer who is out to avenge the death of a young girl who died after being bullied and teased by four of her classmates. Now high-school students, the guilt-ridden kids have kept their involvement a secret, but when they start being murdered, one by one, it's clear that someone knows the truth. Also coping with the past are members of the dead girl's family, most notably her prom-queen sister, Kim Hammond (Jamie Lee Curtis).",92,horror|mystery|thriller,guardian trust company|simcom limited|prom night productions,7/18/80,39,6.4,1980,2646036.75292129,39151384.2608971
14460,tt0080421,0.074325,2000000,11000000,Battle Beyond the Stars,richard thomas|robert vaughn|john saxon|george peppard|darlanne fluegel,,jimmy t. murakami,"A battle beyond time, beyond space.",clone|hitman|outer space|robot|explosion,A young farmer assembles a band of diverse mercenaries to defend his peaceful planet from an evil tyrant.,104,science fiction,new world pictures,9/8/80,12,6.0,1980,5292073.50584258,29106404.282134198
15668,tt0081777,0.130304,20000000,22471595,Xanadu,olivia newton-john|gene kelly|michael beck|james sloyan|katie hanley,,robert greenwald,"A Fantasy, A Musical, A Place Where Dreams Come True.",musical|roller-skating|camp|disco|greek god,A beautiful muse inspires an artist and his older friend to convert a dilapidated auditorium into a lavish rollerskating club.,96,fantasy|music|romance,universal pictures,8/8/80,30,5.3,1980,52920735.0584258,59460666.266762294
14729,tt0081071,0.128234,10000000,15795189,The Long Riders,david carradine|keith carradine|robert carradine|james keach|stacy keach,,walter hill,"""All the world likes an outlaw. For some damn reason they remember 'em."" - Jesse James",brother brother relationship|jesse james|cole younger,"The origins, exploits and the ultimate fate of the James gang is told in a sympathetic portrayal of the bank robbers made up of brothers who begin their legendary bank raids because of revenge.",99,western|history,united artists,5/12/80,17,6.0,1980,26460367.5292129,41794650.613338
285,tt0449088,4.965391,300000000,961000000,Pirates of the Caribbean: At World's End,johnny depp|orlando bloom|keira knightley|geoffrey rush|bill nighy,http://disney.go.com/disneypictures/pirates/,gore verbinski,"At the end of the world, the adventure begins.",ocean|drug abuse|exotic island|east india trading company|love of one's life,"Captain Barbossa, long believed to be dead, has come back to life and is headed to the edge of the Earth with brave Will Turner and feisty Elizabeth Swann. And what of Jack Sparrow? Nothing is as it seems.",169,adventure|fantasy|action,walt disney pictures|jerry bruckheimer films|second mate productions,5/19/07,2626,6.8,2007,315500574.789463,1010653507.9089099
675,tt0373889,4.8781620000000006,150000000,938212738,Harry Potter and the Order of the Phoenix,daniel radcliffe|rupert grint|emma watson|michael gambon|ralph fiennes,http://www.harrypotterorderofthephoenix.com/,david yates,Evil Must Be Confronted.,prophecy|witch|loss of lover|cutting the cord|child hero,"Returning for his fifth year of study at Hogwarts, Harry is stunned to find that his warnings about the return of Lord Voldemort have been ignored. Left with no choice, Harry takes matters into his own hands, training a small group of students â€“ dubbed 'Dumbledore's Army' â€“ to defend themselves against the dark arts.",138,adventure|fantasy|family|mystery,cool music|warner bros.|heyday films|harry potter publishing rights,6/28/07,3382,7.2,2007,157750287.39473101,986688860.379322
2062,tt0382932,2.764535,150000000,623722818,Ratatouille,patton oswalt|ian holm|lou romano|brian dennehy|peter sohn,http://disney.go.com/disneypictures/ratatouille/,brad bird|jan pinkava,He's dying to become a chef.,paris|brother brother relationship|expensive restaurant|river|cook,"A rat named Remy dreams of becoming a great French chef despite his family's wishes and the obvious problem of being a rat in a decidedly rodent-phobic profession. When fate places Remy in the sewers of Paris, he finds himself ideally situated beneath a restaurant made famous by his culinary hero, Auguste Gusteau. Despite the apparent dangers of being an unlikely - and certainly unwanted - visitor in the kitchen of a fine French restaurant, Remy's passion for cooking soon sets into motion a hilarious and exciting rat race that turns the culinary world of Paris upside down.",111,animation|comedy|family|fantasy,walt disney pictures|pixar animation studios,6/22/07,2434,7.3,2007,157750287.39473101,655949691.961013
2503,tt0440963,2.755051,70000000,442824138,The Bourne Ultimatum,matt damon|julia stiles|david strathairn|scott glenn|paddy considine,http://www.universalstudiosentertainment.com/the-bourne-ultimatum/,paul greengrass,Remember everything. Forgive nothing.,paris|corruption|madrid|assassin|based on novel,"Bourne is brought out of hiding once again by reporter Simon Ross who is trying to unveil Operation Blackbriar, an upgrade to Project Treadstone, in a series of newspaper columns. Information from the reporter stirs a new set of memories, and Bourne must finally uncover his dark past while dodging The Company's best efforts to eradicate him.",115,action|drama|mystery|thriller,universal pictures|the kennedy/marshall company|ludlum entertainment|motion picture beta produktionsgesellschaft|bourne again,8/3/07,2051,7.2,2007,73616800.78420821,465704233.56549597
6977,tt0477348,2.730114,25000000,171600000,No Country for Old Men,tommy lee jones|javier bardem|josh brolin|woody harrelson|kelly macdonald,,joel coen|ethan coen,There are no clean getaways.,texas|drug traffic|hitman|united statesâ€“mexico barrier|suspense,"Llewelyn Moss stumbles upon dead bodies, $2 million and a hoard of heroin in a Texas desert, but methodical killer Anton Chigurh comes looking for it, with local sheriff Ed Tom Bell hot on his trail. The roles of prey and predator blur as the violent pursuit of money and justice collide.",122,crime|drama|thriller,miramax films|scott rudin productions|paramount vantage|mike zoss productions,11/8/07,1706,7.6,2007,26291714.5657886,180466328.779573
6479,tt0480249,2.692916,150000000,585349010,I Am Legend,will smith|alice braga|charlie tahan|salli richardson-whitfield|willow smith,http://iamlegend.warnerbros.com/,francis lawrence,The last man on Earth is not alone,saving the world|lost civilisation|post-apocalyptic|dystopia|matter of life and death,"Robert Neville is a scientist who was unable to stop the spread of the terrible virus that was incurable and man-made. Immune, Neville is now the last human survivor in what is left of New York City and perhaps the world. For three years, Neville has faithfully sent out daily radio messages, desperate to find any other survivors who might be out there. But he is not alone.",101,drama|horror|action|thriller|science fiction,village roadshow pictures|original film|weed road pictures|warner bros.|heyday films,12/14/07,3013,6.8,2007,157750287.39473101,615593163.691478
6637,tt0465234,2.523173,130000000,457363168,National Treasure: Book of Secrets,nicolas cage|jon voight|harvey keitel|ed harris|diane kruger,http://disney.go.com/disneypictures/nationaltreasure/,jon turteltaub,The Greatest Adventure History Has Ever Revealed,paris|london|assassination|mount rushmore national memorial|riddle,"Benjamin Franklin Gates and Dr. Abigail Chase re-team with Riley Poole and, now armed with a stack of long-lost pages from John Wilkes Booth's diary, Ben must follow a clue left there to prove his ancestor's innocence in the assassination of Abraham Lincoln.",124,action|adventure|mystery|thriller,jerry bruckheimer films|saturn films|walt disney|junction entertainment|sparkler entertainment,12/13/07,1121,6.0,2007,136716915.7421,480994474.638433
559,tt0413300,2.520912,258000000,890871626,Spider-Man 3,tobey maguire|kirsten dunst|james franco|thomas haden church|topher grace,http://www.sonypictures.com/movies/spider-man3/,sam raimi,The battle within.,dual identity|amnesia|sandstorm|love of one's life|forgiveness,"The seemingly invincible Spider-Man goes up against an all-new crop of villains -- including the shape-shifting Sandman -- in the third installment of this blockbusting comic book adventure series. While Spidey's superpowers are altered by an alien organism, his alter ego, Peter Parker, deals with nemesis Eddie Brock and gets caught up in a love triangle.",139,fantasy|action|adventure,columbia pictures|laura ziskin productions|marvel enterprises,5/1/07,2083,5.8,2007,271330494.318938,936901700.2220801
5876,tt0884328,2.510571,18000000,57096190,The Mist,thomas jane|marcia gay harden|laurie holden|toby jones|jeffrey demunn,http://www.themist-movie.com/,frank darabont,"Belief divides them, mystery surrounds them, but fear changes everything.",father-son relationship|monster|supermarket|fight|artist,"After a violent storm, a dense cloud of mist envelops a small Maine town, trapping artist David Drayton and his five-year-old son in a local grocery store with other people. They soon discover that the mist conceals deadly horrors that threaten their lives, and worse, their sanity.",126,science fiction|horror|thriller,darkwoods productions|dimension films,11/21/07,714,6.6,2007,18930034.4873678,60046269.2109614
2270,tt0486655,2.489611,70000000,135560026,Stardust,claire danes|charlie cox|michelle pfeiffer|robert de niro|sienna miller,http://www.stardustmovie.com,matthew vaughn,This Summer A Star Falls. The Chase Begins.,witch|based on novel|new love|prince|beauty,"In a countryside town bordering on a magical land, a young man makes a promise to his beloved that he'll retrieve a fallen star by venturing into the magical realm. His journey takes him into a world beyond his wildest dreams and reveals his true identity.",127,adventure|fantasy|romance|family,paramount pictures|ingenious film partners|di bonaventura pictures|marv films|vaughn productions,8/9/07,684,7.0,2007,73616800.78420821,142564220.404915
1991,tt1028528,2.400727,25000000,25037897,Death Proof,kurt russell|zoã« bell|rosario dawson|vanessa ferlito|sydney tamiia poitier,http://www.deathproof.net/,quentin tarantino,A crash course in revenge,women|disc jockey|sports car|bar|ladykiller,"Austin's hottest DJ, Jungle Julia, sets out into the night to unwind with her two friends Shanna and Arlene. Covertly tracking their moves is Stuntman Mike, a scarred rebel leering from behind the wheel of his muscle car, revving just feet away.",113,action|thriller,the weinstein company|dimension films|troublemaker studios|rodriguez international pictures,5/21/07,720,6.7,2007,26291714.5657886,26331569.650064602
1571,tt0337978,2.227384,110000000,383531464,Live Free or Die Hard,bruce willis|justin long|timothy olyphant|cliff curtis|maggie q,,len wiseman,The old school cop is back!,usa|washington d.c.|helicopter|hostage|fbi,"John McClane is back and badder than ever, and this time he's working for Homeland Security. He calls on the services of a young hacker in his bid to stop a ring of Internet terrorists intent on taking control of America's computer infrastructure.",128,action|thriller,ingenious film partners|twentieth century fox film corporation|dune entertainment|cheyenne enterprises|wintergreen productions,6/20/07,1393,6.3,2007,115683544.08947,403347991.139481
5174,tt0293564,2.213223,140000000,258022233,Rush Hour 3,chris tucker|jackie chan|hiroyuki sanada|max von sydow|yvan attal,,brett ratner,The Rush Is On!,ambassador,"After an attempted assassination on Ambassador Han, Inspector Lee and Detective Carter are back in action as they head to Paris to protect a French woman with knowledge of the Triads' secret leaders. Lee also holds secret meetings with a United Nations authority, but his personal struggles with a Chinese criminal mastermind named Kenji, which reveals that it's Lee's long-lost...brother.",91,action|comedy|crime|thriller,new line cinema,8/8/07,479,6.2,2007,147233601.568416,271353876.066536
5915,tt0758758,2.1945259999999998,15000000,56255142,Into the Wild,emile hirsch|marcia gay harden|william hurt|jena malone|brian h. dierker,http://www.intothewild.com/,sean penn,Into the heart. Into the soul.,male nudity|parents kids relationship|camping|cutting the cord|self-discovery,"The true story of top student and athlete, Christopher McCandless, who after graduating from Emory University in 1992, abandoned his possessions, gave his entire $24,000 savings account to charity and hitchhiked to Alaska to live in the wilderness.",148,adventure|drama,paramount vantage|river road entertainment|art linson productions|into the wild,9/11/07,1768,7.7,2007,15775028.739473099,59161765.45287629
1271,tt0416449,2.191408,65000000,422610419,300,gerard butler|lena headey|dominic west|david wenham|vincent regan,http://300themovie.warnerbros.com,zack snyder,"Spartans, prepare for glory!",evisceration|javelin|shield|army|fall from height,"Based on Frank Miller's graphic novel, ""300"" is very loosely based the 480 B.C. Battle of Thermopylae, where the King of Sparta led his army against the advancing Persians; the battle is said to have inspired all of Greece to band together against the Persians, and helped usher in the world's first democracy.",117,action|adventure|war,virtual studios|legendary pictures|hollywood gang productions|atmosphere entertainment mm|warner bros.,3/7/07,3428,7.0,2007,68358457.8710504,444446100.355053
1250,tt0259324,2.148427,110000000,228738393,Ghost Rider,nicolas cage|eva mendes|wes bentley|donal logue|sam elliott,http://www.sonypictures.com/movies/ghostrider/,mark steven johnson,Hell Is About To Be Unleashed,mephisto|religion and supernatural|dying and death|devil's son|ghost world,"In order to save his dying father, young stunt cyclist, Johnny Blaze sells his soul to Mephistopheles and sadly parts from the pure-hearted, Roxanne Simpson, the love of his life. Years later, Johnny's path crosses again with Roxanne, now a go-getting reporter, and also with Mephistopheles, who offers to release Johnny's soul if Johnny becomes the fabled, fiery 'Ghost Rider'.",114,thriller|action|fantasy|horror,columbia pictures corporation|relativity media|michael de luca productions|marvel enterprises|crystal sky pictures,2/16/07,986,5.2,2007,115683544.08947,240556981.559727
7326,tt0467406,2.148164,7500000,231411584,Juno,ellen page|michael cera|jennifer garner|jason bateman|allison janney,http://www.foxsearchlight.com/juno/,jason reitman,A comedy about growing up... and the bumps along the way.,sexuality|becoming an adult|puberty|first time|oscar award,"A young girl named Juno gets herself pregnant and tries to stand on her own, but soon learns a few lessons about being grown up.",96,comedy|drama|romance,fox searchlight pictures|mandate pictures,12/5/07,1329,6.9,2007,7887514.36973659,243368292.5498
1265,tt0398808,2.089502,60000000,137587063,Bridge to Terabithia,josh hutcherson|annasophia robb|zooey deschanel|kate butler|bailee madison,http://disney.go.com/disneyvideos/liveaction/bridgetoterabithia/,gã¡bor csupã³,"Close your eyes, but keep your mind wide open.",imagination|creek|clubhouse|reality vs fantasy|outsider,"Jesse Aarons trained all summer to become the fastest runner in school, so he's very upset when newcomer Leslie Burke outruns him and everyone else. Despite this and other differences, including that she's rich, he's poor, and she's a city girl, he's a country boy, the two become fast friends. Together, they create Terabithia, a land of monsters, trolls, ogres, and giants and rule as king and queen. This friendship helps Jess cope with the tragedy that makes him realize what Leslie taught him.",96,adventure|drama|family,walden media|hal lieberman company|lauren levine productions inc.,2/16/07,564,6.9,2007,63100114.9578927,144695991.533647
7485,tt0822854,2.082325,61000000,95696996,Shooter,mark wahlberg|michael peã±a|danny glover|kate mara|elias koteas,http://www.shootermovie.com/,antoine fuqua,Yesterday was about honor. Today is about justice.,corruption|sniper|senator|conspiracy of murder|childlessness,"A marksman living in exile is coaxed back into action after learning of a plot to kill the president. Ultimately double-crossed and framed for the attempt, he goes on the run to track the real killer and find out who exactly set him up, and why.",124,action|drama|mystery|thriller|crime,paramount pictures|di bonaventura pictures|grosvenor park impact productions,3/22/07,937,6.9,2007,64151783.54052429,100641524.145416
4347,tt0783233,2.0663970000000003,30000000,129266061,Atonement,keira knightley|james mcavoy|romola garai|saoirse ronan|brenda blethyn,,joe wright,Torn apart by betrayal. Separated by war. Bound by love.,based on novel|sister sister relationship|flirt|loss of sister|new love,"As a 13-year-old, fledgling writer Briony Tallis irrevocably changes the course of several lives when she accuses her older sister's lover of a crime he did not commit.",123,drama|romance,universal pictures|studio canal|relativity media|working title films,8/29/07,590,7.2,2007,31550057.478946302,135945055.154232
7345,tt0469494,2.04262,25000000,76181545,There Will Be Blood,daniel day-lewis|paul dano|dillon freasier|ciarã¡n hinds|kevin j. o'connor,,paul thomas anderson,There Will Be Greed. There Will Be Vengeance.,brother brother relationship|deaf-mute|american dream|fanatic|pipeline,"When ruthless oil prospector, Daniel Plainview learns of oil-rich land in California that can be bought cheaply, he moves his operation there and begins manipulating and exploiting the local landowners into selling him their property. Using his young adopted son to project the image of a caring family man, Plainview gains the cooperation of almost all the locals with lofty promises to build schools and cultivate the land to make their community flourish. Over time, Plainview's gradual accumulation of wealth and power causes his true self to surface, and he begins to slowly alienate himself from everyone in his life.",158,drama,miramax films|ghoulardi film company|paramount vantage,12/28/07,830,7.8,2007,26291714.5657886,80117737.4528313
4982,tt0765429,1.946073,100000000,266465037,American Gangster,denzel washington|russell crowe|chiwetel ejiofor|josh brolin|lymari nadal,http://www.americangangster.net/,ridley scott,There are two sides to the American dream.,underdog|black people|drug traffic|drug smuggle|society,"Following the death of his employer and mentor, Bumpy Johnson, Frank Lucas establishes himself as the number one importer of heroin in the Harlem district of Manhattan. He does so by buying heroin directly from the source in South East Asia and he comes up with a unique way of importing the drugs into the United States. Based on a true story.",157,drama|crime,imagine entertainment|universal pictures|scott free productions|relativity media|film rites,11/2/07,966,7.3,2007,105166858.263154,280232907.782652
810,tt0413267,1.862295,160000000,798958165,Shrek the Third,mike myers|eddie murphy|cameron diaz|julie andrews|antonio banderas,http://www.shrekthethird.com/flash/index.html,chris miller|raman hui,Who's ready for Thirds?,ambush|sadness|stage|liberation of prisoners|island,"The King of Far Far Away has died and Shrek and Fiona are to become King &amp; Queen. However, Shrek wants to return to his cozy swamp and live in peace and quiet, so when he finds out there is another heir to the throne, they set of to bring him back to rule the kingdom.",93,fantasy|adventure|animation|comedy|family,dreamworks animation,5/17/07,1277,5.8,2007,168266973.22104698,840239200.967451
13885,tt0408236,1.846602,50000000,152000000,Sweeney Todd: The Demon Barber of Fleet Street,johnny depp|helena bonham carter|alan rickman|timothy spall|sacha baron cohen,http://www.sweeneytoddmovie.com/,tim burton,Never Forget. Never Forgive.,confession|corset|asylum|razor|villain,"The infamous story of Benjamin Barker, a.k.a Sweeney Todd, who sets up a barber shop down in London which is the basis for a sinister partnership with his fellow tenant, Mrs. Lovett. Based on the hit Broadway musical.",116,drama|horror|music,"warner bros.|dreamworks pictures|tim burton productions|zanuck company, the|parkes+macdonald image nation",12/20/07,971,6.8,2007,52583429.1315773,159853624.559995
8363,tt0829482,1.7767130000000002,20000000,169860655,Superbad,jonah hill|michael cera|christopher mintz-plasse|bill hader|seth rogen,http://www.areyousuperbad.com/,greg mottola,Come and Get Some!,becoming an adult|high school|young people|one night,"High school best buddies are facing separation anxiety as they prepare to go off to college. While attempting to score alcohol for a party with help from a fake ID-toting friend, the guys' evening takes a turn into chaotic territory.",113,comedy,columbia pictures|apatow productions,8/17/07,1325,7.0,2007,21033371.6526309,178637114.288716
6477,tt0952640,1.748315,60000000,361366633,Alvin and the Chipmunks,jason lee|david cross|cameron richardson|jane lynch|justin long,http://www.chipmunks.com,tim hill,Get your squeak on!,pop|pop star|record producer|surprise|approach,"A struggling songwriter named Dave Seville finds success when he comes across a trio of singing chipmunks: mischievous leader Alvin, brainy Simon, and chubby, impressionable Theodore.",92,comedy|music|family|fantasy|animation,dune entertainment|regency enterprises|fox 2000 pictures|bagdasarian productions,12/13/07,704,5.6,2007,63100114.9578927,380037934.737444
5559,tt0389790,1.713611,150000000,287594577,Bee Movie,jerry seinfeld|renã©e zellweger|matthew broderick|patrick warburton|john goodman,http://www.beemovie.com/,steve hickner|simon j. smith,Born to bee wild.,factory worker|tennis|flower|florist|flower shop,"Barry B. Benson, a bee who has just graduated from college, is disillusioned at his lone career choice: making honey. On a special trip outside the hive, Barry's life is saved by Vanessa, a florist in New York City. As their relationship blossoms, he discovers humans actually eat honey, and subsequently decides to sue us.",91,family|animation|adventure|comedy,pacific data images (pdi)|dreamworks animation|columbus 81 productions,10/28/07,723,5.6,2007,157750287.39473101,302454181.16610897
1267,tt0396555,1.672137,150000000,169332978,Meet the Robinsons,tom selleck|laurie metcalf|angela bassett|nicole sullivan|harland williams,,stephen j. anderson,Think your family's weird?,saving the world|tyrannosaurus rex|adoption|future|time travel,"In this animated adventure, brilliant preteen inventor Lewis creates a memory scanner to retrieve his earliest recollections and find out why his mother gave him up for adoption. But when the villainous Bowler Hat Guy steals the machine, Lewis is ready to give up on his quest until the mysterious Wilbur Robinson shows up on the scene, whisking Lewis to the future to find the scanner and his mom.",95,animation|comedy|family,walt disney pictures|walt disney animation studios,3/23/07,488,6.7,2007,157750287.39473101,178082172.966038
